PATENTE,MONTO_PAGADO,TIPO_PAGO,FECHA_PAGO,MODULO_ATENCION,CODIGO_SII
KPHS77,16441,2,2024-09-02,1,SD2350138
KPJF97,16941,2,2024-09-02,1,SD320173
KRDY37,69562,2,2024-09-02,1,SU1600082
KRGC61,57857,3,2024-09-02,1,CT470005
KRGC61,40303,3,2024-09-02,1,CT470005
KRRZ26,16441,2,2024-09-02,1,SU1320075
KRSB95,16441,2,2024-09-02,1,VN1320105
KRSG69,17520,2,2024-09-02,1,SD1110265
KRSH36,21085,2,2024-09-02,1,HB2290157
KSRZ99,73133,2,2024-09-02,1,HB1840249
KSST82,16441,2,2024-09-02,1,HB1110183
KSYK56,16441,2,2024-09-02,1,HB1600040
KSYP54,36089,3,2024-09-02,1,CT1110023
KSYZ35,16441,2,2024-09-02,1,VN1110059
KSYZ89,16441,2,2024-09-02,1,SD1600170
KSZB42,16441,2,2024-09-02,1,SU1110052
KSZC50,16441,2,2024-09-02,1,HB1110139
KWVV52,16441,2,2024-09-02,1,SD1600171
KWVZ37,16441,2,2024-09-02,1,SU1170051
KXGS68,16441,2,2024-09-02,1,SD1110206
KXGW11,16440,2,2024-09-02,2,CT1320025
KXGW16,16441,2,2024-09-02,1,HB1060021
KYDB53,18991,2,2024-09-02,1,SU1110102
KYDG23,18056,2,2024-09-02,1,SU1760206
KYDL23,16441,2,2024-09-02,1,SD1600184
KYDP49,35349,3,2024-09-02,1,SD1600184
KYDP88,16441,2,2024-09-02,1,HB2290078
KZVR48,21855,2,2024-09-02,1,SU350012
LBDY73,25316,2,2024-09-02,1,HB2290157
LBFC81,38416,2,2024-09-02,1,SU990021
LBFH56,16441,2,2024-09-02,1,SD1760243
LDTK77,16441,2,2024-09-02,1,HB1060024
LDTL68,22616,2,2024-09-02,1,SU1110107
LDTL93,16441,2,2024-09-02,1,HB1060025
LDTR22,23333,2,2024-09-02,1,VN1110131
LDTR76,16441,2,2024-09-02,1,HB1760041
LFFT23,356176,2,2024-09-02,1,VN640043
LFKP75,16441,2,2024-09-02,1,HB1060024
LFWX86,16441,2,2024-09-02,1,HB1060024
LFWY58,16441,2,2024-09-02,1,HB1600040
LFXC37,16441,2,2024-09-02,1,SU1320081
LFXF26,16441,2,2024-09-02,1,HB1060024
LGXC99,16441,2,2024-09-02,1,HB1060024
LGXF26,91959,3,2024-09-02,1,SU1110182
LGXG84,16441,2,2024-09-02,1,HB1760041
LHKP37,16441,2,2024-09-02,1,VN500032
LHKW26,16441,2,2024-09-02,2,HB1060027
LHKY63,17578,2,2024-09-02,1,SU1600034
LHLD33,16441,2,2024-09-02,1,HB1060024
LHLG32,16440,2,2024-09-02,2,SU1320081
LHWV93,99785,2,2024-09-02,1,CT1620006
LHXG90,524146,2,2024-09-02,1,SU1620128
LJWS50,16441,2,2024-09-02,1,HB1600040
LJWT21,29328,2,2024-09-02,1,SU1110164
LKHG48,71932,2,2024-09-02,1,VN790067
LKYF83,16441,2,2024-09-02,1,SU1320081
LKYG40,16441,2,2024-09-02,1,SU1600031
LKYV30,16441,2,2024-09-02,1,HB2290078
LPVY97,16441,2,2024-09-02,1,VN500038
LPWB86,20495,2,2024-09-02,1,SU1320119
LPWG29,86314,2,2024-09-02,1,SU1110223
LRTR57,16441,2,2024-09-02,1,SD2290036
LRTR77,16441,2,2024-09-02,1,HB1060024
LRTV74,24143,2,2024-09-02,1,SU1320154
LSWH31,18410,2,2024-09-02,1,HB1060029
LSWS40,16441,2,2024-09-02,1,HB1060026
LSWV43,16441,2,2024-09-02,1,HB1060024
LSWW20,16441,2,2024-09-02,1,SD1060087
LSWX66,16441,2,2024-09-02,1,HB1600040
LSWY94,50667,2,2024-09-02,1,SU1110157
LVRX15,16441,2,2024-09-02,1,SU2290247
LVRX35,170962,3,2024-09-02,2,SU1600042
LVRX35,136970,3,2024-09-02,2,SU1600042
LVRX35,99328,3,2024-09-02,2,SU1600042
LVRY48,31022,2,2024-09-02,1,SU1110156
LVRZ98,41526,2,2024-09-02,1,SU1210030
LVSB74,16441,2,2024-09-02,1,HB1060026
LVSD23,41695,3,2024-09-02,2,HB1060024
LVSG91,58303,3,2024-09-02,1,SU790055
LVSG91,44220,3,2024-09-02,1,SU790055
LVSG91,39666,3,2024-09-02,1,SU790055
LVSL95,16441,2,2024-09-02,1,SU1110068
LVSP45,20219,2,2024-09-02,1,SU1110142
LVSR11,16441,2,2024-09-02,1,SU1210010
LVSS87,47128,3,2024-09-02,2,HB1600039
LVSS87,41695,3,2024-09-02,2,HB1600039
LVSS87,36089,3,2024-09-02,1,HB1600039
LVST12,16441,2,2024-09-02,1,HB1060024
LVSX72,16441,2,2024-09-02,1,SD2290036
LVWB79,16441,2,2024-09-02,1,HB1060024
LYDF99,271621,2,2024-09-02,1,CT2430073
LYKC91,36089,3,2024-09-02,1,HB1060026
LYKC94,16441,2,2024-09-02,1,SD1600177
LYKG49,16441,2,2024-09-02,1,SD1600184
LYKH78,16441,2,2024-09-02,1,SD2270152
LYKJ88,16441,2,2024-09-02,1,SD1600184
LYKK63,16441,2,2024-09-02,1,SU1110077
LYKK72,16441,2,2024-09-02,1,SD1320132
LYKR11,27583,2,2024-09-02,1,SD2430133
LYKR53,32908,2,2024-09-02,1,HB500178
LYKW42,16441,2,2024-09-02,1,HB1600040
LYKX13,16441,2,2024-09-02,1,HB1060026
LZJK15,46270,2,2024-09-02,1,SD1320193
LZRR18,124794,2,2024-09-02,1,SU2290339
PBRY43,27702,2,2024-09-02,1,SU910032
PBSB53,42728,2,2024-09-02,1,SU470051
PBSB84,16441,2,2024-09-02,1,VN500038
PBSC42,16441,2,2024-09-02,1,SU2250042
PBSC73,16441,2,2024-09-02,1,HB1060024
PBSH16,52199,2,2024-09-02,1,SU1210083
PBSH58,16441,2,2024-09-02,1,SD2290043
PBSP99,20319,2,2024-09-02,1,SU2250072
PBSS64,36089,3,2024-09-02,1,SU1320097
PBST26,16441,2,2024-09-02,1,SU1110070
PBSV27,16441,2,2024-09-02,1,SD1110214
PBSX32,16441,2,2024-09-02,2,HB1060026
PBSX97,16441,2,2024-09-02,1,HB1060024
PBSZ47,16441,2,2024-09-02,1,HB1060024
PBTT90,16441,2,2024-09-02,1,HB2290077
PCDR50,288695,2,2024-09-02,1,CT2350162
PFPR99,16441,2,2024-09-02,1,VN500039
PFPZ38,16441,2,2024-09-02,1,VN1600034
PFRB24,38777,2,2024-09-02,1,SU1110155
PFRC81,16440,2,2024-09-02,2,SU1320081
PFRF39,18286,2,2024-09-02,1,SU1320119
PFRF64,16441,2,2024-09-02,1,HB1060026
PFRF69,43709,2,2024-09-02,1,SU1320166
PFRG27,16441,2,2024-09-02,1,SU1320063
PGCP44,16441,2,2024-09-02,1,HB2290118
PGPW14,92400,2,2024-09-02,2,SU1840188
PHBF95,16441,2,2024-09-02,1,SU1320074
PHBG50,16441,2,2024-09-02,2,SD1600177
PHBH11,16441,2,2024-09-02,1,CT1320039
PJTZ20,17779,2,2024-09-02,1,HB1110111
PJTZ50,41695,3,2024-09-02,1,HB1060026
PJTZ50,36089,3,2024-09-02,1,HB1060026
PLSD79,79955,3,2024-09-02,1,SU1110136
PLSH18,16441,2,2024-09-02,1,SD1600177
PLSK22,16441,2,2024-09-02,1,VN1620016
PLSS17,17325,2,2024-09-02,1,SU1060040
PLSS19,16441,2,2024-09-02,2,VN1660029
PPJS33,47123,3,2024-09-02,2,CT1110026
PPJS33,41695,3,2024-09-02,2,CT1110026
PPJS33,36089,3,2024-09-02,1,CT1110026
PPJT47,16441,2,2024-09-02,1,HB1760047
PPJX59,17182,2,2024-09-02,1,SU1320119
PPJX91,16441,2,2024-09-02,1,SU1110077
PPZX81,37715,3,2024-09-02,1,SU1320119
PPZX97,23217,2,2024-09-02,1,VN1320106
PPZY99,52917,3,2024-09-02,1,SU500117
PSDY45,17643,2,2024-09-02,1,SU500103
PSDY88,16441,2,2024-09-02,1,HB1060024
PSDZ69,16441,2,2024-09-02,1,HB1320061
PSHV65,16441,2,2024-09-02,1,SU500051
PSRZ90,56635,2,2024-09-02,1,VN1110203
PSSC76,16441,2,2024-09-02,1,HB1060024
PSYK20,16441,2,2024-09-02,2,HB1060024
PTCD39,16441,2,2024-09-02,1,CT1110028
PTCF77,16441,2,2024-09-02,1,SU2250033
PTFB75,54268,2,2024-09-02,1,SU2430112
PVPJ85,27486,3,2024-09-02,1,SD1110325
PXVT58,39272,2,2024-09-02,1,SU1110160
PXVW32,16441,2,2024-09-02,1,SU1060040
PXVX21,16441,2,2024-09-02,1,VN1600030
PYGH72,16441,2,2024-09-02,1,SD1600184
PYGK51,41695,3,2024-09-02,2,HB1060026
PYTS92,16441,2,2024-09-02,1,HB1060024
PYTT82,36089,3,2024-09-02,1,SU1110063
PZDV31,16441,2,2024-09-02,1,SU1320100
PZDZ48,28377,2,2024-09-02,1,SU1110162
PZGX20,16441,2,2024-09-02,1,VN1320085
PZGX40,16441,2,2024-09-02,1,SU1320063
PZGX87,16441,2,2024-09-02,1,CT1110038
PZGY78,36089,3,2024-09-02,1,SU1320081
PZHB42,22616,2,2024-09-02,1,SU1110107
PZWX79,16441,2,2024-09-02,2,SU1760209
PZWX86,16441,2,2024-09-02,1,HB1600052
PZWY96,16441,2,2024-09-02,1,SU1110052
PZXB37,17133,2,2024-09-02,1,SU1110094
PZXC65,51014,2,2024-09-02,1,SU1110187
RBCF68,48495,2,2024-09-02,1,CT1540052
RBKD56,16441,2,2024-09-02,1,HB1060026
RBKJ97,16441,2,2024-09-02,1,HB2290118
RBZP63,16441,2,2024-09-02,1,HB320002
RBZS18,16441,2,2024-09-02,1,CT1320023
RBZV59,57955,2,2024-09-02,1,VN1210034
RCGT16,64821,2,2024-09-02,1,SD640030
RCGV28,39248,2,2024-09-02,1,CT1110067
RCGW53,16441,2,2024-09-02,1,SU1320085
RCGX26,36989,2,2024-09-02,1,SU500119
RCHB59,16441,2,2024-09-02,1,SU1110052
RCHB72,44262,2,2024-09-02,1,CT470016
RCXW23,40934,2,2024-09-02,1,SU790063
RCXX73,20319,2,2024-09-02,1,SU2250072
RCXY85,16441,2,2024-09-02,1,
RDFY53,93032,2,2024-09-02,1,SU500170
RDVD85,16441,2,2024-09-02,1,HB2290080
RDVG95,16441,2,2024-09-02,1,CT1110045
RFD078,16441,2,2024-09-02,1,MT1060156
RFDH38,16441,2,2024-09-02,1,CT1110029
RFDK23,16441,2,2024-09-02,1,HB1060024
RFHL36,36089,3,2024-09-02,1,HB1760056
RFKC24,32984,3,2024-09-02,1,
RGDS52,21911,2,2024-09-02,1,SU1600060
RGSV38,48338,2,2024-09-02,1,SD500290
RGVP92,60460,2,2024-09-02,1,SU790082
RGVR63,44601,3,2024-09-02,1,SU1760209
RGVR63,36089,3,2024-09-02,1,SU1760209
RGVT49,17133,2,2024-09-02,1,SU1110094
RGVV48,16441,2,2024-09-02,1,HB1060024
RHKV69,16441,2,2024-09-02,1,HB790135
RHKZ66,33103,2,2024-09-02,1,SU1320135
RHLB83,16441,2,2024-09-02,1,SD1320134
RHVP32,47128,3,2024-09-02,1,SD1600177
RHVP32,41695,3,2024-09-02,1,SD1600177
RHVP32,36089,3,2024-09-02,1,SD1600177
RJFR89,16441,2,2024-09-02,1,HB1110139
RJSP56,36089,3,2024-09-02,1,SD1760268
RJSS44,23217,2,2024-09-02,1,VN1320106
RKJW48,40953,2,2024-09-02,1,SU180016
RKSX75,16441,2,2024-09-02,1,CT2250017
RKTB31,16438,2,2024-09-02,2,SU1110052
RLGV19,16441,2,2024-09-02,1,SU1760208
RLPD10,25745,2,2024-09-02,1,SU1320140
RPHF38,31908,2,2024-09-02,1,SU320031
RRBY51,16441,2,2024-09-02,1,VN500033
RRBZ59,16441,2,2024-09-02,1,HB1060024
RRCB20,16441,2,2024-09-02,1,CT1110035
RRCD13,42480,2,2024-09-02,1,SU1110132
RRCD72,16441,2,2024-09-02,1,SU1110070
RRCF94,72488,3,2024-09-02,1,SU1110134
RRCG29,37234,3,2024-09-02,1,SD1110218
RRS062,16441,2,2024-09-02,1,MT1060293
RRWJ33,324726,2,2024-09-02,1,CT1760341
RSCD33,46080,2,2024-09-02,1,SU1210063
RSCD81,16441,2,2024-09-02,1,HB1060024
RSCF68,36894,3,2024-09-02,1,HB1110111
RSXG80,19628,2,2024-09-02,1,SU2250046
RSXG80,36089,3,2024-09-02,1,SU2250046
RSXG97,30618,2,2024-09-02,1,SU1320144
RTRS95,120200,2,2024-09-02,2,SU1110220
RTRT31,16441,2,2024-09-02,1,SD1060094
RTRV11,16781,2,2024-09-02,1,SD1320134
RTRV51,16441,2,2024-09-02,1,SD2290043
RTRW17,16441,2,2024-09-02,1,HB1600040
RVFT30,16441,2,2024-09-02,1,HB2290118
RVXR23,36089,3,2024-09-02,1,HB1060021
RVXT89,16441,2,2024-09-02,1,SU2250034
RXBZ43,17513,2,2024-09-02,1,SU2250072
RXCC84,16441,2,2024-09-02,1,SU1760189
RXCD94,72275,2,2024-09-02,1,SU1320182
RXCD96,20776,2,2024-09-02,1,SU1600037
RXXJ50,16441,2,2024-09-02,1,SU1110052
RXXK39,16441,2,2024-09-02,1,SD1600177
RXXL33,240638,2,2024-09-02,1,SD320491
RXXR46,106440,2,2024-09-02,2,CT1170022
RZ1742,16440,2,2024-09-02,2,CT1320001
SCR086,16441,2,2024-09-02,1,MT2360014
SCRL45,45369,2,2024-09-02,1,SU2350180
SCYX61,34912,2,2024-09-02,1,SD1660070
SCYZ90,37910,2,2024-09-02,2,CT1320059
SDLB33,60610,2,2024-09-02,1,CT1320067
SDLC59,16441,2,2024-09-02,1,SD1600177
SDLD67,16441,2,2024-09-02,1,CT1110034
SDLF30,36089,3,2024-09-02,1,VN500033
SDLG20,60410,2,2024-09-02,1,CT910066
SDTD78,112213,2,2024-09-02,1,CT910079
SDZJ52,24738,3,2024-09-02,1,VN1210011
SDZJ52,41695,3,2024-09-02,1,VN1210011
SDZJ52,36089,3,2024-09-02,1,VN1210011
SDZK74,16441,2,2024-09-02,1,SU1110071
SDZP33,19934,2,2024-09-02,1,VN1320104
SDZP69,74857,2,2024-09-02,1,SU1110252
SGDZ66,19045,2,2024-09-02,1,SU2250088
SGDZ70,102923,2,2024-09-02,1,SU790089
SGFB81,16441,2,2024-09-02,1,HB510009
SGFD44,16441,2,2024-09-02,1,SU1110063
SHJX28,16441,2,2024-09-02,1,HB1060026
SJHF75,16441,2,2024-09-02,1,HB2290117
SKDZ91,51784,2,2024-09-02,1,SU2250081
SKFB21,16441,2,2024-09-02,1,VN1660049
SKFF75,30855,2,2024-09-02,1,SU2270404
SKGZ41,221184,2,2024-09-02,1,SU2350184
SLBC40,16441,2,2024-09-02,1,HB1600058
SPDW49,42479,2,2024-09-02,1,SU1620093
SR6161,16441,2,2024-09-02,1,SD1930011
SSTL24,24738,3,2024-09-02,1,SU1110052
SSTL24,36089,3,2024-09-02,1,SU1110052
SVSS66,42303,2,2024-09-02,1,VN1620021
SWFT20,36089,3,2024-09-02,1,HB1060024
SWFX89,16441,2,2024-09-02,1,CT1110048
SWFY33,16441,2,2024-09-02,1,SU1760208
SWFY49,27995,2,2024-09-02,1,SD1620357
SWZV48,16441,2,2024-09-02,1,HB1060026
SWZW16,36361,3,2024-09-02,1,CT790166
SWZW16,82402,3,2024-09-02,1,CT790166
SXHV69,217375,2,2024-09-02,1,
SXJF25,55235,2,2024-09-02,1,SU1210064
SXJF38,16441,2,2024-09-02,1,SU1320063
SXJG41,16441,2,2024-09-02,1,CT1110038
SYKK40,16441,2,2024-09-02,1,HB1760056
SYKT15,37903,2,2024-09-02,1,CT790179
SYKT91,43709,2,2024-09-02,1,SU1320166
SYPF63,16441,2,2024-09-02,1,SD1600184
SYPF84,16441,2,2024-09-02,1,HB1600058
SYPF87,16441,2,2024-09-02,1,SD2290043
SZLJ76,16441,2,2024-09-02,1,CT1320046
SZLW86,84832,2,2024-09-02,1,VN1210034
TBLZ77,20046,2,2024-09-02,1,SU1320119
TBPB37,68861,2,2024-09-02,1,
TBPB67,37451,2,2024-09-02,1,
TBPB82,37641,2,2024-09-02,1,
TBPC12,36550,2,2024-09-02,2,SU1110132
TBPC81,16441,2,2024-09-02,1,SU1110052
TBPD90,108501,2,2024-09-02,1,VN640038
TBPG50,16621,2,2024-09-02,1,
TDGH38,33513,2,2024-09-02,1,CT1320059
TDGH93,17916,2,2024-09-02,1,SD1600184
TDGK25,23753,2,2024-09-02,1,CT1320063
TDGT58,21900,2,2024-09-02,1,SD1600184
TDGW50,20613,2,2024-09-02,1,SD1600177
TDGW82,20613,2,2024-09-02,1,HB1760056
TDGY31,10994,2,2024-09-02,2,HB1760056
TDHC29,54973,3,2024-09-02,1,SD1110325
TDHC54,47886,2,2024-09-02,1,CO1320009
TDHF49,19779,3,2024-09-02,1,CT1320052
TDHG16,60470,3,2024-09-02,1,SD1110327
TDHG90,16443,3,2024-09-02,1,SU1110077
TGJX40,33074,3,2024-09-02,1,SU2250070
TGKW76,30809,2,2024-09-02,2,SD1060105
TGSV25,13702,3,2024-09-02,1,VN1600039
TGSX14,61181,3,2024-09-02,1,SU1110220
TGSX30,13743,3,2024-09-02,1,HB1060026
TGSX38,13743,3,2024-09-02,1,HB1600066
TGSX53,32880,3,2024-09-02,2,CT1320036
TGSX81,22927,3,2024-09-02,1,SU1110162
TGSX84,59816,3,2024-09-02,1,SD790124
TGSX88,13743,3,2024-09-02,1,HB1760056
TGSX89,20280,3,2024-09-02,2,
TGSY89,28417,2,2024-09-02,1,SU1320145
TGTB11,115098,3,2024-09-02,1,
TGTF28,13743,3,2024-09-02,1,HB1060024
TGTF62,15766,3,2024-09-02,2,HB1600065
TGTF70,16480,3,2024-09-02,1,SU1320119
TGTF79,13743,3,2024-09-02,1,SD1060100
TGTF80,13743,3,2024-09-02,1,HB1060024
TGTF81,15545,3,2024-09-02,1,HB1600064
TLJH92,13743,3,2024-09-02,2,SU2270321
TLJP38,28637,3,2024-09-02,1,CT1320061
TLJV76,28903,3,2024-09-02,1,VN1110216
TLJW88,13743,3,2024-09-02,1,HB1760059
TP7253,16441,2,2024-09-02,1,SD1110022
TSCL54,51013,3,2024-09-02,1,
TU7444,16441,2,2024-09-02,1,VN2350012
UN0239,41690,3,2024-09-02,2,MT1060225
UN0239,36089,3,2024-09-02,1,MT1060225
VD4158,16441,2,2024-09-02,1,VN1660004
VF7095,36089,3,2024-09-02,1,CT1110003
VL3477,16441,2,2024-09-02,1,VN1760005
VRZ012,16441,2,2024-09-02,1,MT1350023
VRZ040,16441,2,2024-09-02,1,MT320041
WL5349,16441,2,2024-09-02,1,SU1660002
ZD6279,16440,2,2024-09-02,2,VN1320002
ZF2861,16441,2,2024-09-02,1,SU1760027
ZZ6281,16440,2,2024-09-02,2,VN1320002
ZZ9726,16440,2,2024-09-02,2,CT1110003
ABD812,13743,3,2024-09-03,1,
BBBB80,16804,2,2024-09-03,1,SU1110051
BBBH98,16804,2,2024-09-03,1,CT2070002
BCYR31,16804,2,2024-09-03,1,SD1110212
BDHY75,36090,3,2024-09-03,2,HB1110006
BJLK36,36087,3,2024-09-03,2,SD1110176
BLVC31,16804,2,2024-09-03,1,HB1600050
BPBG48,16804,2,2024-09-03,1,SU1760051
BPCF29,16804,2,2024-09-03,1,SD2350126
BPCF58,16804,2,2024-09-03,1,SD500227
BSCX82,16804,2,2024-09-03,1,HB2350008
CBZT26,16804,2,2024-09-03,1,SU790044
CDLL26,16804,2,2024-09-03,1,VN1110092
CGRR49,16804,2,2024-09-03,1,SD1660044
CGTD79,16804,2,2024-09-03,1,CT1110008
CHYR43,16804,2,2024-09-03,1,SU1060011
CLKV40,16804,2,2024-09-03,1,HB1060021
CSHT39,29906,2,2024-09-03,1,SU2440059
CSJL50,36089,3,2024-09-03,1,SU1660006
CSPH85,16804,2,2024-09-03,1,SD1110043
CVLT33,16804,2,2024-09-03,1,SU1760126
CXBY60,16804,2,2024-09-03,1,VN1760014
CXYC61,16804,2,2024-09-03,1,SU1110035
DBCZ26,69711,3,2024-09-03,1,
DKFD72,71577,3,2024-09-03,2,SD1110045
DLJC61,16804,2,2024-09-03,1,VN1320029
DTLR65,98951,3,2024-09-03,1,
DVJW87,16804,2,2024-09-03,1,VN1110073
DYHV88,16804,2,2024-09-03,1,CT500238
DZKS43,16804,2,2024-09-03,1,VN1110075
FBGG30,98951,3,2024-09-03,1,
FBGH15,16804,2,2024-09-03,1,SU1110085
FCTD74,16804,2,2024-09-03,1,SU1660011
FCTF91,69711,3,2024-09-03,1,VN1110156
FGSL77,16804,2,2024-09-03,1,VN1660009
FGSX47,47128,3,2024-09-03,1,SU1600022
FGSX47,41695,3,2024-09-03,1,SU1600022
FGSX47,36089,3,2024-09-03,1,SU1600022
FKBD53,16804,2,2024-09-03,1,SU1110037
FKGB64,36089,3,2024-09-03,1,CT1110037
FLYR56,16804,2,2024-09-03,1,SD1110170
FRFV21,16804,2,2024-09-03,1,CT910028
FRJV44,16804,2,2024-09-03,1,SU1660010
FRJV78,41695,3,2024-09-03,1,SU1320052
FRJV78,36089,3,2024-09-03,1,SU1320052
FSST73,32486,2,2024-09-03,1,VN790068
FTSV74,16804,2,2024-09-03,1,HB1600015
FZKZ80,36089,3,2024-09-03,1,SU2250018
FZLC75,16804,2,2024-09-03,1,HB1060022
GBCR56,16804,2,2024-09-03,1,HB1060022
GBCR68,16804,2,2024-09-03,1,SD500195
GCPD31,22461,2,2024-09-03,1,CT1760260
GDRJ48,16804,2,2024-09-03,1,SD1600116
GGFC88,16804,2,2024-09-03,1,HB2290078
GGKH62,31748,2,2024-09-03,1,SU1110136
GHSJ15,16804,2,2024-09-03,1,SD1600085
GJHV79,16804,2,2024-09-03,1,SD1600126
GLKW37,16800,2,2024-09-03,2,SD1760208
GLKW95,16804,2,2024-09-03,1,CT1110015
GLKZ21,16804,2,2024-09-03,1,SU1320051
GPYY93,36089,3,2024-09-03,1,SD1110207
GSHP93,98951,3,2024-09-03,1,
GSXJ95,36089,3,2024-09-03,1,HB1600040
GSXP10,16804,2,2024-09-03,2,CT1110026
GVRR10,36089,3,2024-09-03,1,HB1060021
GZZV34,16804,2,2024-09-03,1,VN1600020
GZZW38,16804,2,2024-09-03,1,SD2350150
HCSC33,16804,2,2024-09-03,1,SU1600024
HFGT14,36089,3,2024-09-03,1,SU1110057
HFGT98,16804,2,2024-09-03,1,VN1110073
HGLD66,98951,3,2024-09-03,1,
HHWS98,16804,2,2024-09-03,1,HB2290080
HKTB30,16804,2,2024-09-03,1,SU2290214
HKTP69,36089,3,2024-09-03,1,SU1320038
HPYJ75,16804,2,2024-09-03,1,SD1600111
HSJB53,36089,3,2024-09-03,1,HB1600040
HSZL54,16804,2,2024-09-03,1,SU1110057
HVTW53,16804,2,2024-09-03,1,SD1060087
HWTT52,76137,2,2024-09-03,1,CT2350151
JBGP81,17728,2,2024-09-03,1,SU2290242
JBGX48,16804,2,2024-09-03,1,SU1320080
JDGR59,16804,2,2024-09-03,1,HB1760021
JDHY69,16804,2,2024-09-03,1,SU1110062
JFXC54,16804,2,2024-09-03,1,HB1600046
JGB054,36089,3,2024-09-03,2,MT2290274
JH6286,98951,3,2024-09-03,1,
JHKL85,41695,3,2024-09-03,2,SU1060025
JHKL85,36089,3,2024-09-03,2,SU1060025
JHKZ97,16804,2,2024-09-03,2,HB2350028
JHRJ91,36089,3,2024-09-03,1,SU1110054
JJ7954,98951,3,2024-09-03,1,
JLTK74,248625,3,2024-09-03,1,SU790053
JLTK74,226115,3,2024-09-03,1,SU790053
JLTL80,16804,2,2024-09-03,1,VN640032
JLTS25,31352,2,2024-09-03,1,VN1060003
JLTZ34,16804,2,2024-09-03,1,VN1320066
JLVB85,31286,2,2024-09-03,1,SU1760210
JN8219,98951,3,2024-09-03,1,
JPXD72,36089,3,2024-09-03,1,HB2290080
JPXH72,16804,2,2024-09-03,1,CT1110036
JPXJ52,16804,2,2024-09-03,1,CT1110034
JPXJ95,16804,2,2024-09-03,1,HB2290080
JSVG40,16804,2,2024-09-03,1,SD1600113
JSVK55,16804,2,2024-09-03,1,HB1600040
JVF045,16804,2,2024-09-03,1,MT1340034
JVHH20,16804,2,2024-09-03,1,HB1600048
JWBD79,16804,2,2024-09-03,1,SD1760236
JXTW26,20536,2,2024-09-03,1,SU790068
JYTG62,16804,2,2024-09-03,1,SU1110052
JZRV65,16804,2,2024-09-03,1,SU1110052
KBZZ93,24262,2,2024-09-03,1,SU790066
KCSD18,16804,2,2024-09-03,1,HB1060021
KCSF39,16804,2,2024-09-03,1,VN1600020
KGJV24,16804,2,2024-09-03,1,SU1110062
KGKB63,16804,2,2024-09-03,1,HB2350013
KHVW30,16804,2,2024-09-03,1,HB1060024
KJTX37,16804,2,2024-09-03,1,SD1600155
KJTX57,16804,2,2024-09-03,1,HB1600040
KJTZ24,16804,2,2024-09-03,1,SU1110052
KJVB10,16804,2,2024-09-03,2,CT1660019
KPHW19,16804,2,2024-09-03,1,VN1110066
KPJC39,37608,3,2024-09-03,1,SU1110095
KPZH26,60901,2,2024-09-03,1,CT2350144
KRPX10,161840,2,2024-09-03,1,SU1970100
KRRY83,16804,2,2024-09-03,1,HB1600040
KRRZ23,16804,2,2024-09-03,1,CT1110025
KRSB24,54852,2,2024-09-03,1,SU1210063
KRSF54,33026,2,2024-09-03,1,SU1210040
KSYL30,16804,2,2024-09-03,1,HB1060024
KSYP49,47128,3,2024-09-03,2,SD1600184
KSYP49,41695,3,2024-09-03,2,SD1600184
KSYP49,36089,3,2024-09-03,1,SD1600184
KSYR78,16804,2,2024-09-03,1,SU1060040
KSYT16,16800,2,2024-09-03,2,HB1760038
KSYZ70,16804,2,2024-09-03,1,HB1600039
KSZB92,16804,2,2024-09-03,1,SU1110044
KVRK69,181834,2,2024-09-03,1,CT5430008
KWVW92,16804,2,2024-09-03,1,VN1600030
KXGP78,36089,3,2024-09-03,1,HB1060024
KYDC67,50892,2,2024-09-03,1,SU1620063
KYDG95,16804,2,2024-09-03,2,HB1060024
KYDH21,16804,2,2024-09-03,1,SD1600189
KYDH28,57690,2,2024-09-03,1,CT640073
KYDH36,16804,2,2024-09-03,1,HB1060024
KYDK75,16804,2,2024-09-03,1,SU1600028
KYDR75,56543,2,2024-09-03,1,SU1210068
KZVP46,16804,2,2024-09-03,1,SD1600177
LBFF33,16804,2,2024-09-03,1,HB1760056
LDDX47,16804,2,2024-09-03,1,HB1760038
LDDZ14,16804,2,2024-09-03,1,HB1600053
LDTS28,16804,2,2024-09-03,1,HB2290077
LDTW12,48966,2,2024-09-03,1,VN1110202
LFWV90,16804,2,2024-09-03,1,SD1600178
LFWW54,16804,2,2024-09-03,1,SU1110077
LFWY56,16804,2,2024-09-03,2,HB1060024
LHKR11,16804,2,2024-09-03,1,HB1600039
LHKW21,16804,2,2024-09-03,1,VN500052
LHKW97,16804,2,2024-09-03,1,VN1320091
LHKX79,98951,3,2024-09-03,1,
LKYJ11,30204,2,2024-09-03,1,SU1320135
LKYR43,16804,2,2024-09-03,1,HB1060024
LKYV17,16804,2,2024-09-03,1,SU1760188
LPVS75,16804,2,2024-09-03,1,SD1600184
LPVZ32,34848,1,2024-09-03,1,SU1210026
LPWB71,36089,3,2024-09-03,1,HB1060025
LRTV28,16804,2,2024-09-03,1,CT1320043
LSWH22,29022,2,2024-09-03,1,SU500100
LSWY80,16804,2,2024-09-03,1,SU1320075
LVSF79,16804,2,2024-09-03,1,HB1060024
LVSJ44,16804,2,2024-09-03,1,HB2290080
LVSW15,16804,2,2024-09-03,1,SU1760191
LVSY85,36089,3,2024-09-03,1,VN1110084
LVVK85,80654,2,2024-09-03,1,SU1110232
LW8915,98951,3,2024-09-03,1,
LYKD35,30128,2,2024-09-03,1,SD1110303
